UNO_515122C0;2015/02/11 13:50:47;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/02/11 20:59:10;318;318;0.08;22.00;26.00;0.08;1.33;295213;0.95;492.53
UNO_515122C0;2015/02/11 20:59:41;319;319;0.08;22.00;25.90;0.08;0.88;145195;0.48;249.84
UNO_515122C0;2015/02/11 21:00:12;320;320;0.08;22.00;25.90;0.08;1.15;247435;0.80;413.16
UNO_515122C0;2015/02/11 21:00:44;321;321;0.08;22.00;25.80;0.08;2.10;309171;0.99;513.93
UNO_515122C0;2015/02/11 21:01:16;322;322;0.08;22.10;25.90;0.07;2.06;59051;0.19;99.73
UNO_515122C0;2015/02/11 21:01:46;323;323;0.08;22.00;25.90;0.07;2.00;279246;0.92;476.33
UNO_515122C0;2015/02/11 21:02:17;324;324;0.08;22.00;26.00;0.08;1.28;227677;0.75;387.86
UNO_515122C0;2015/02/11 21:02:49;325;325;0.08;22.00;26.00;0.07;1.77;298006;0.97;499.91
UNO_515122C0;2015/02/11 21:03:20;326;326;0.08;22.00;25.90;0.07;0.91;149455;0.50;257.58
UNO_515122C0;2015/02/11 21:03:51;327;327;0.08;22.00;25.90;0.07;2.07;199091;0.64;332.19
UNO_515122C0;2015/02/11 21:04:22;328;328;0.08;21.90;25.90;0.07;0.87;151607;0.49;256.27
UNO_515122C0;2015/02/11 21:04:54;329;329;0.08;21.90;25.90;0.08;1.89;433698;1.39;719.66
UNO_515122C0;2015/02/11 21:05:25;330;330;0.08;21.90;25.90;0.07;2.15;307243;1.01;520.88
UNO_515122C0;2015/02/11 21:05:56;331;331;0.08;21.90;26.00;0.07;1.58;512182;1.70;880.07
UNO_515122C0;2015/02/11 21:06:27;332;332;0.08;22.00;26.00;0.08;1.86;816903;2.66;1379.53
UNO_515122C0;2015/02/11 21:06:58;333;333;0.08;22.00;26.00;0.07;0.87;233951;0.77;400.47
UNO_515122C0;2015/02/11 21:07:29;334;334;0.08;22.00;26.00;0.07;1.14;124504;0.41;213.49
UNO_515122C0;2015/02/11 21:08:00;335;335;0.08;21.90;26.00;0.07;1.13;84652;0.28;145.73
UNO_515122C0;2015/02/11 21:08:31;336;336;0.08;22.00;26.00;0.07;2.12;104177;0.34;174.99
UNO_515122C0;2015/02/11 21:09:02;337;337;0.08;21.90;26.00;0.08;1.79;269787;0.90;465.95
UNO_515122C0;2015/02/11 21:09:32;338;338;0.08;21.90;26.10;0.08;1.38;88953;0.29;153.53
UNO_515122C0;2015/02/11 21:10:04;339;339;0.08;21.90;26.00;0.08;0.87;392089;1.27;655.62
UNO_515122C0;2015/02/11 21:10:35;340;340;0.08;22.00;26.00;0.08;2.01;238591;0.78;403.95
UNO_515122C0;2015/02/11 21:11:07;341;341;0.09;22.00;26.00;0.09;1.12;429064;1.39;716.90
UNO_515122C0;2015/02/11 21:11:38;342;342;0.09;22.00;26.00;0.08;0.84;373544;1.21;625.04
UNO_515122C0;2015/02/11 21:12:09;343;343;0.08;22.00;25.90;0.08;2.04;470437;1.55;802.40
UNO_515122C0;2015/02/11 21:12:39;344;344;0.08;22.00;26.00;0.07;1.83;205455;0.68;354.89
UNO_515122C0;2015/02/11 21:13:10;345;345;0.08;21.90;26.00;0.07;2.15;259801;0.86;447.66
UNO_515122C0;2015/02/11 21:13:41;346;346;0.08;21.90;26.10;0.07;1.98;308733;1.00;517.56
UNO_515122C0;2015/02/11 21:14:12;347;347;0.08;21.90;26.10;0.08;1.78;107245;0.36;185.74
UNO_515122C0;2015/02/11 21:14:43;348;348;0.08;21.80;26.10;0.09;0.85;186471;0.62;320.36
UNO_515122C0;2015/02/11 21:15:14;349;349;0.08;21.70;26.20;0.07;1.03;74196;0.25;128.02
UNO_515122C0;2015/02/11 21:15:45;350;350;0.08;21.80;26.20;0.07;1.85;145363;0.47;243.23
UNO_515122C0;2015/02/11 21:16:16;351;351;0.08;21.80;26.20;0.08;0.91;27475;0.09;47.84
UNO_515122C0;2015/02/11 21:16:48;352;352;0.08;21.80;26.30;0.07;1.30;337635;1.08;561.42
UNO_515122C0;2015/02/11 21:17:19;353;353;0.08;21.80;26.20;0.07;2.06;179596;0.58;300.57
UNO_515122C0;2015/02/11 21:17:50;354;354;0.08;21.90;26.30;0.08;1.35;393106;1.30;670.87
UNO_515122C0;2015/02/11 21:18:21;355;355;0.08;21.90;26.30;0.07;2.12;214882;0.71;367.96
UNO_515122C0;2015/02/11 21:18:52;356;356;0.08;21.80;26.30;0.07;1.93;304929;0.98;509.40
UNO_515122C0;2015/02/11 21:19:24;357;357;0.08;21.90;26.40;0.07;0.87;247321;0.80;412.26
UNO_515122C0;2015/02/11 21:19:55;358;358;0.08;21.90;26.30;0.07;2.14;222579;0.74;384.58
UNO_515122C0;2015/02/11 21:20:25;359;359;0.08;21.90;26.30;0.07;1.64;277300;0.92;475.46
UNO_515122C0;2015/02/11 21:20:57;360;360;0.08;21.90;26.30;0.08;2.06;367648;1.19;613.85
UNO_515122C0;2015/02/11 21:21:28;361;361;0.08;21.90;26.30;0.07;1.94;404950;1.33;685.78
UNO_515122C0;2015/02/11 21:21:59;362;362;0.08;21.90;26.30;0.07;1.75;268899;0.88;457.60
UNO_515122C0;2015/02/11 21:22:30;363;363;0.08;21.90;26.20;0.07;1.71;434463;1.41;727.11
UNO_515122C0;2015/02/11 21:23:01;364;364;0.08;21.90;26.20;0.08;1.50;276123;0.92;475.53
UNO_515122C0;2015/02/11 21:23:32;365;365;0.08;21.90;26.30;0.07;0.96;401536;1.33;686.90
UNO_515122C0;2015/02/11 21:24:03;366;366;0.08;21.90;26.30;0.07;1.00;262067;0.86;445.59
UNO_515122C0;2015/02/11 21:24:34;367;367;0.08;21.90;26.30;0.07;0.90;110401;0.36;189.90
UNO_515122C0;2015/02/11 21:25:05;368;368;0.08;21.90;26.30;0.07;1.53;177178;0.57;296.48
UNO_515122C0;2015/02/11 21:25:36;369;369;0.08;21.90;26.40;0.09;2.08;147278;0.49;252.75
UNO_515122C0;2015/02/11 21:26:07;370;370;0.08;21.90;26.30;0.08;2.13;99365;0.33;172.04
UNO_515122C0;2015/02/11 21:26:37;371;371;0.08;21.90;26.20;0.08;1.03;165753;0.55;286.24
UNO_515122C0;2015/02/11 21:27:08;372;372;0.08;21.90;26.20;0.07;1.00;308687;1.00;520.28
UNO_515122C0;2015/02/11 21:27:40;373;373;0.08;22.00;26.10;0.07;0.86;179179;0.59;304.09
UNO_515122C0;2015/02/11 21:28:11;374;374;0.08;22.00;26.10;0.07;1.26;295505;0.96;497.45
UNO_515122C0;2015/02/11 21:28:42;375;375;0.08;22.00;26.10;0.08;1.67;373237;1.23;638.67
UNO_515122C0;2015/02/11 21:29:13;376;376;0.08;22.00;26.10;0.07;1.45;135653;0.44;228.85
UNO_515122C0;2015/02/11 21:29:44;377;377;0.08;22.10;26.30;0.07;1.52;302623;0.99;514.15
UNO_515122C0;2015/02/11 21:30:15;378;378;0.08;22.10;26.30;0.08;2.06;202313;0.66;341.10
UNO_515122C0;2015/02/11 21:30:46;379;379;0.08;22.10;26.20;0.08;1.38;253904;0.83;431.82
UNO_515122C0;2015/02/11 21:31:17;380;380;0.08;22.10;26.10;0.07;0.85;89629;0.30;154.47
UNO_515122C0;2015/02/11 21:31:49;381;381;0.08;22.20;26.10;0.07;1.72;128081;0.41;214.20
UNO_515122C0;2015/02/11 21:32:20;382;382;0.08;22.20;26.10;0.07;1.38;146188;0.48;251.13
UNO_515122C0;2015/02/11 21:32:51;383;383;0.08;22.20;26.20;0.07;2.12;356596;1.16;601.01
UNO_515122C0;2015/02/11 21:33:21;384;384;0.08;22.20;26.10;0.08;1.75;235485;0.78;405.99
UNO_515122C0;2015/02/11 21:33:52;385;385;0.08;22.20;26.10;0.07;2.15;21129;0.07;36.78
UNO_515122C0;2015/02/11 21:34:24;386;386;0.08;22.20;26.00;0.07;0.93;63174;0.20;106.09
UNO_515122C0;2015/02/11 21:34:55;387;387;0.08;22.20;25.90;0.07;2.11;201863;0.67;348.06
UNO_515122C0;2015/02/11 21:35:25;388;388;0.08;22.20;25.90;0.08;0.85;429074;1.42;736.51
UNO_515122C0;2015/02/11 21:35:57;389;389;0.08;22.30;26.00;0.07;1.27;287879;0.94;485.66
UNO_515122C0;2015/02/11 21:36:28;390;390;0.08;22.30;26.00;0.08;2.00;747743;2.42;1252.99
UNO_515122C0;2015/02/11 21:36:59;391;391;0.08;22.30;26.10;0.07;0.87;159161;0.53;274.74
UNO_515122C0;2015/02/11 21:37:30;392;392;0.08;22.30;26.00;0.08;1.72;832057;2.70;1396.18
UNO_515122C0;2015/02/11 21:38:01;393;393;0.08;22.30;25.90;0.08;2.10;158739;0.51;266.60
UNO_515122C0;2015/02/11 21:38:33;394;394;0.08;22.30;25.90;0.07;1.84;120086;0.39;204.11
UNO_515122C0;2015/02/11 21:39:04;395;395;0.08;22.30;25.90;0.07;1.60;364110;1.19;617.65
UNO_515122C0;2015/02/11 21:39:35;396;396;0.08;22.40;25.90;0.08;2.10;266318;0.86;446.34
UNO_515122C0;2015/02/11 21:40:06;397;397;0.08;22.40;25.90;0.09;1.60;342941;1.14;591.73
UNO_515122C0;2015/02/11 21:40:37;398;398;0.08;22.40;25.90;0.08;0.94;1024030;3.34;1736.16
UNO_515122C0;2015/02/11 21:41:08;399;399;0.08;22.40;25.90;0.08;0.90;1155355;3.82;1990.43
UNO_515122C0;2015/02/11 21:41:39;400;400;0.08;22.40;25.90;0.07;2.04;146230;0.47;243.76
UNO_515122C0;2015/02/11 21:42:11;401;401;0.08;22.40;25.90;0.08;0.89;254434;0.83;430.90
UNO_515122C0;2015/02/11 21:42:41;402;402;0.08;22.40;25.80;0.08;0.92;150682;0.50;259.37
UNO_515122C0;2015/02/11 21:43:12;403;403;0.08;22.30;25.80;0.07;2.11;46165;0.15;79.04
UNO_515122C0;2015/02/11 21:43:44;404;404;0.08;22.30;25.90;0.09;0.86;408796;1.31;678.61
UNO_515122C0;2015/02/11 21:44:15;405;405;0.08;22.40;25.90;0.07;1.95;257380;0.84;434.28
UNO_515122C0;2015/02/11 21:44:46;406;406;0.08;22.30;25.90;0.07;1.40;358754;1.17;607.87
UNO_515122C0;2015/02/11 21:45:17;407;407;0.08;22.30;25.90;0.07;1.21;212486;0.70;361.64
UNO_515122C0;2015/02/11 21:45:49;408;408;0.08;22.30;25.70;0.07;2.10;348636;1.14;587.66
UNO_515122C0;2015/02/11 21:46:20;409;409;0.08;22.30;25.70;0.08;1.28;291569;0.96;496.93
UNO_515122C0;2015/02/11 21:46:51;410;410;0.08;22.30;25.70;0.07;0.95;231102;0.76;392.72
UNO_515122C0;2015/02/11 21:47:22;411;411;0.08;22.30;25.70;0.07;2.09;344875;1.13;585.56
UNO_515122C0;2015/02/11 21:47:52;412;412;0.08;22.30;25.70;0.08;1.14;184872;0.61;318.23
UNO_515122C0;2015/02/11 21:48:23;413;413;0.08;22.30;25.70;0.08;1.75;398378;1.32;685.38
UNO_515122C0;2015/02/11 21:48:54;414;414;0.08;22.30;25.70;0.08;2.14;164465;0.55;284.33
UNO_515122C0;2015/02/11 21:49:25;415;415;0.08;22.30;25.70;0.08;0.94;258518;0.83;429.79
UNO_515122C0;2015/02/11 21:49:56;416;416;0.08;22.30;25.70;0.07;2.11;89064;0.29;153.69
UNO_515122C0;2015/02/11 21:50:28;417;417;0.08;22.30;25.70;0.07;2.15;258076;0.83;429.74
UNO_515122C0;2015/02/11 21:50:59;418;418;0.08;22.30;25.60;0.07;1.88;2273459;7.42;4100.05
UNO_515122C0;2015/02/11 21:51:30;419;419;0.08;22.30;25.60;0.07;0.85;217899;0.71;365.78
UNO_515122C0;2015/02/11 21:52:01;420;420;0.08;22.20;25.50;0.07;1.87;560500;1.84;949.54
UNO_515122C0;2015/02/11 21:52:32;421;421;0.08;22.30;25.60;0.07;2.13;943589;3.08;1600.92
UNO_515122C0;2015/02/11 21:53:04;422;422;0.08;22.30;25.70;0.07;2.09;406558;1.31;678.25
UNO_515122C0;2015/02/11 21:53:36;423;423;0.08;22.20;25.60;0.07;0.95;1762840;5.68;3035.97
UNO_515122C0;2015/02/11 21:54:06;424;424;0.08;22.20;25.70;0.08;1.26;685412;2.26;1170.54
UNO_515122C0;2015/02/11 21:54:38;425;425;0.08;22.20;25.70;0.07;0.87;264992;0.85;441.81
UNO_515122C0;2015/02/11 21:55:09;426;426;0.08;22.20;25.70;0.08;1.94;1085237;3.62;1883.91
UNO_515122C0;2015/02/11 21:55:40;427;427;0.08;22.20;25.70;0.07;2.01;669026;2.17;1120.68
UNO_515122C0;2015/02/11 21:56:11;428;428;0.08;22.20;25.70;0.08;0.90;1176398;3.88;2025.37
UNO_515122C0;2015/02/11 21:56:42;429;429;0.08;22.20;25.70;0.07;2.07;1381038;4.55;2393.52
UNO_515122C0;2015/02/11 21:57:13;430;430;0.08;22.10;25.80;0.07;0.87;424474;1.39;719.57
UNO_515122C0;2015/02/11 21:57:44;431;431;0.08;22.10;25.80;0.09;0.98;943369;3.06;1586.50
UNO_515122C0;2015/02/11 21:58:15;432;432;0.08;22.10;25.80;0.08;1.98;637240;2.08;1073.84
UNO_515122C0;2015/02/11 21:58:46;433;433;0.08;22.10;25.80;0.08;0.99;450590;1.50;776.13
UNO_515122C0;2015/02/11 21:59:17;434;434;0.08;22.10;25.70;0.08;2.00;417232;1.36;701.89
UNO_515122C0;2015/02/11 21:59:48;435;435;0.08;22.10;25.70;0.07;1.24;1488021;4.95;2614.56
UNO_515122C0;2015/02/11 22:00:19;436;436;0.08;22.10;25.70;0.07;2.13;1365609;4.50;2363.57
UNO_515122C0;2015/02/11 22:00:50;437;437;0.08;22.00;25.60;0.07;1.48;293097;0.95;493.57
UNO_515122C0;2015/02/11 22:01:22;438;438;0.08;22.10;25.70;0.07;2.12;959652;3.09;1603.31
UNO_515122C0;2015/02/11 22:01:52;439;439;0.08;22.10;25.70;0.07;1.51;1673373;5.52;2939.59
UNO_515122C0;2015/02/11 22:02:24;440;440;0.08;22.10;25.80;0.08;1.56;571561;1.84;950.86
UNO_515122C0;2015/02/11 22:02:55;441;441;0.08;22.10;25.80;0.07;1.79;275502;0.89;463.56
UNO_515122C0;2015/02/11 22:03:26;442;442;0.08;22.10;25.80;0.07;0.89;1961566;6.42;3472.19
UNO_515122C0;2015/02/11 22:03:58;443;443;0.08;22.00;25.70;0.07;0.85;419466;1.35;698.64
UNO_515122C0;2015/02/11 22:04:29;444;444;0.08;22.00;25.70;0.07;0.89;211493;0.70;363.65
UNO_515122C0;2015/02/11 22:05:00;445;445;0.08;22.00;25.80;0.07;2.13;1052539;3.45;1796.57
UNO_515122C0;2015/02/11 22:05:32;446;446;0.08;22.00;25.80;0.08;0.89;609228;1.95;1010.15
UNO_515122C0;2015/02/11 22:06:02;447;447;0.08;22.00;25.80;0.08;2.07;2481598;8.26;4657.89
UNO_515122C0;2015/02/11 22:06:34;448;448;0.08;22.00;25.80;0.07;1.47;1359844;4.40;2307.94
UNO_515122C0;2015/02/11 22:07:04;449;449;0.08;22.00;25.80;0.08;1.41;1186170;3.90;2038.48
UNO_515122C0;2015/02/11 22:07:35;450;450;0.08;22.00;26.10;0.07;0.85;878397;2.93;1517.80
UNO_515122C0;2015/02/11 22:08:06;451;451;0.08;22.10;26.10;0.07;1.65;600152;1.94;1005.51
UNO_515122C0;2015/02/11 22:08:38;452;452;0.08;22.10;26.10;0.07;2.11;1073381;3.46;1798.80
UNO_515122C0;2015/02/11 22:09:09;453;453;0.08;22.10;26.10;0.07;1.06;546146;1.80;931.47
UNO_515122C0;2015/02/11 22:09:40;454;454;0.08;22.00;25.90;0.07;0.90;599096;1.98;1023.13
UNO_515122C0;2015/02/11 22:10:11;455;455;0.08;22.00;25.90;0.07;2.03;193911;0.63;328.06
UNO_515122C0;2015/02/11 22:10:42;456;456;0.08;22.00;25.80;0.08;2.11;1113397;3.68;1919.69
UNO_515122C0;2015/02/11 22:11:13;457;457;0.08;22.00;25.70;0.07;2.12;596244;1.94;1003.61
UNO_515122C0;2015/02/11 22:11:44;458;458;0.08;22.00;25.60;0.07;2.10;776307;2.53;1311.22
UNO_515122C0;2015/02/11 22:12:15;459;459;0.08;22.00;25.70;0.07;1.26;238778;0.79;410.29
UNO_515122C0;2015/02/11 22:12:46;460;460;0.08;22.00;25.70;0.07;0.84;135205;0.45;231.43
UNO_515122C0;2015/02/11 22:13:17;461;461;0.08;22.00;25.70;0.09;0.84;277064;0.90;464.55
UNO_515122C0;2015/02/11 22:13:49;462;462;0.08;22.00;25.80;0.08;2.00;1071941;3.44;1787.65
UNO_515122C0;2015/02/11 22:14:20;463;463;0.08;22.00;25.80;0.07;0.84;419473;1.37;707.90
UNO_515122C0;2015/02/11 22:14:51;464;464;0.08;21.90;25.80;0.07;0.84;221944;0.72;374.30
UNO_515122C0;2015/02/11 22:15:23;465;465;0.08;21.90;25.90;0.07;0.86;249710;0.80;417.33
UNO_515122C0;2015/02/11 22:15:54;466;466;0.08;21.90;25.90;0.07;1.21;368637;1.21;627.50
UNO_515122C0;2015/02/11 22:16:25;467;467;0.08;21.90;25.90;0.08;1.54;233835;0.76;392.33
UNO_515122C0;2015/02/11 22:16:56;468;468;0.08;21.90;25.90;0.07;1.54;495724;1.65;851.01
UNO_515122C0;2015/02/11 22:17:28;469;469;0.08;21.90;25.80;0.08;2.15;702661;2.25;1166.36
UNO_515122C0;2015/02/11 22:17:59;470;470;0.08;21.90;25.80;0.07;1.00;351092;1.15;596.08
UNO_515122C0;2015/02/11 22:18:30;471;471;0.08;21.90;25.90;0.07;1.81;986467;3.20;1659.45
UNO_515122C0;2015/02/11 22:19:02;472;472;0.08;21.90;25.90;0.07;1.24;875687;2.82;1460.12
UNO_515122C0;2015/02/11 22:19:33;473;473;0.08;21.90;26.00;0.08;0.86;686842;2.21;1145.64
UNO_515122C0;2015/02/11 22:20:05;474;474;0.08;21.90;26.00;0.07;1.75;1748032;5.68;3034.73
UNO_515122C0;2015/02/11 22:20:35;475;475;0.08;21.90;26.00;0.07;1.50;404868;1.35;697.52
UNO_515122C0;2015/02/11 22:21:06;476;476;0.08;21.90;25.90;0.07;0.96;110139;0.36;185.88
UNO_515122C0;2015/02/11 22:21:37;477;477;0.08;21.90;25.90;0.07;0.92;605197;2.00;1035.28
UNO_515122C0;2015/02/11 22:22:09;478;478;0.08;21.90;25.90;0.07;2.05;225894;0.73;376.71
UNO_515122C0;2015/02/11 22:22:39;479;479;0.08;21.90;26.00;0.07;1.51;685599;2.28;1181.68
UNO_515122C0;2015/02/11 22:23:11;480;480;0.08;21.90;26.00;0.08;1.31;294314;0.94;489.15
UNO_515122C0;2015/02/11 22:23:43;481;481;0.08;21.90;26.10;0.07;1.85;529500;1.70;878.73
UNO_515122C0;2015/02/11 22:24:14;482;482;0.08;21.90;26.30;0.07;0.87;269302;0.88;454.00
UNO_515122C0;2015/02/11 22:24:45;483;483;0.08;21.80;26.20;0.07;2.04;539340;1.76;910.83
UNO_515122C0;2015/02/11 22:25:17;484;484;0.08;21.80;26.20;0.07;1.84;647250;2.09;1079.39
UNO_515122C0;2015/02/11 22:25:48;485;485;0.08;21.80;26.20;0.07;1.57;291125;0.95;491.40
UNO_515122C0;2015/02/11 22:26:19;486;486;0.08;21.80;26.20;0.07;1.74;461183;1.52;783.94
UNO_515122C0;2015/02/11 22:26:50;487;487;0.08;21.80;26.40;0.07;2.13;459534;1.52;785.60
UNO_515122C0;2015/02/11 22:27:21;488;488;0.08;21.80;26.40;0.08;1.74;446075;1.46;752.61
UNO_515122C0;2015/02/11 22:27:52;489;489;0.08;21.80;26.30;0.08;2.05;200188;0.66;340.00
UNO_515122C0;2015/02/11 22:28:23;490;490;0.08;21.70;26.30;0.09;1.08;424057;1.40;724.07
UNO_515122C0;2015/02/11 22:28:54;491;491;0.08;21.70;26.30;0.07;1.68;458266;1.49;770.85
UNO_515122C0;2015/02/11 22:29:26;492;492;0.08;21.70;26.40;0.08;1.11;491661;1.58;819.38
UNO_515122C0;2015/02/11 22:29:57;493;493;0.08;21.80;26.40;0.09;1.85;287509;0.93;482.56
UNO_515122C0;2015/02/11 22:30:28;494;494;0.08;21.80;26.30;0.07;0.90;1265853;4.13;2163.48
UNO_515122C0;2015/02/11 22:31:00;495;495;0.08;21.80;26.30;0.07;1.33;2079050;6.70;3644.16
UNO_515122C0;2015/02/11 22:31:31;496;496;0.08;21.80;26.20;0.07;1.42;1849580;6.05;3249.07
UNO_515122C0;2015/02/11 22:32:02;497;497;0.08;21.70;26.30;0.08;2.08;1518582;5.05;2669.95
UNO_515122C0;2015/02/11 22:32:32;498;498;0.08;21.70;26.30;0.08;1.39;1709560;5.68;3034.29
UNO_515122C0;2015/02/11 22:33:03;499;499;0.08;21.80;26.30;0.07;1.30;987505;3.26;1692.27
UNO_515122C0;2015/02/11 22:33:34;500;500;0.08;21.70;26.40;0.07;0.89;1659152;5.43;2886.79
UNO_515122C0;2015/02/11 22:34:05;501;501;0.08;21.70;26.50;0.07;0.84;2081152;6.93;3786.09
UNO_515122C0;2015/02/11 22:34:36;502;502;0.08;21.70;26.40;0.07;1.95;953852;3.14;1628.29
UNO_515122C0;2015/02/11 22:35:07;503;503;0.08;21.70;26.40;0.07;1.17;1774895;5.82;3117.34
UNO_515122C0;2015/02/11 22:35:38;504;504;0.08;21.80;26.50;0.07;1.09;574891;1.87;969.13
UNO_515122C0;2015/02/11 22:36:09;505;505;0.08;21.70;26.40;0.07;2.04;835074;2.75;1423.40
UNO_515122C0;2015/02/11 22:36:40;506;506;0.08;21.70;26.40;0.07;2.11;128578;0.42;216.40
UNO_515122C0;2015/02/11 22:37:11;507;507;0.08;21.70;26.40;0.07;2.12;196896;0.65;336.30
UNO_515122C0;2015/02/11 22:37:43;508;508;0.08;21.70;26.40;0.07;1.32;426130;1.37;708.13
UNO_515122C0;2015/02/11 22:38:14;509;509;0.08;21.80;26.30;0.07;2.07;530151;1.76;907.64
UNO_515122C0;2015/02/11 22:38:45;510;510;0.08;21.70;26.30;0.07;1.66;656662;2.11;1091.64
UNO_515122C0;2015/02/11 22:39:16;511;511;0.08;21.70;26.30;0.07;1.32;89253;0.30;153.91
UNO_515122C0;2015/02/11 22:39:48;512;512;0.08;21.70;26.30;0.07;2.12;827812;2.66;1379.46
UNO_515122C0;2015/02/11 22:40:18;513;513;0.08;21.70;26.30;0.07;2.02;709938;2.35;1216.89
UNO_515122C0;2015/02/11 22:40:49;514;514;0.08;21.60;26.30;0.07;1.26;208531;0.69;356.12
UNO_515122C0;2015/02/11 22:41:20;515;515;0.08;21.70;26.40;0.07;1.00;614543;2.01;1038.97
UNO_515122C0;2015/02/11 22:41:51;516;516;0.08;21.60;26.40;0.07;0.99;1621029;5.38;2859.69
UNO_515122C0;2015/02/11 22:42:22;517;517;0.08;21.60;26.40;0.07;1.94;436761;1.45;751.21
UNO_515122C0;2015/02/11 22:42:53;518;518;0.08;21.60;26.40;0.09;0.89;220881;0.71;368.75
UNO_515122C0;2015/02/11 22:43:24;519;519;0.08;21.70;26.50;0.07;1.74;795729;2.63;1362.99
UNO_515122C0;2015/02/11 22:43:55;520;520;0.08;21.70;26.50;0.07;2.06;269348;0.88;456.90
UNO_515122C0;2015/02/11 22:44:26;521;521;0.08;21.60;26.40;0.09;0.85;1138173;3.71;1932.16
UNO_515122C0;2015/02/11 22:44:58;522;522;0.08;21.60;26.50;0.07;1.68;825530;2.66;1379.39
UNO_515122C0;2015/02/11 22:45:29;523;523;0.08;21.60;26.40;0.07;1.93;459713;1.51;778.74
UNO_515122C0;2015/02/11 22:46:01;524;524;0.08;21.60;26.40;0.07;1.64;115709;0.37;193.10
UNO_515122C0;2015/02/11 22:46:32;525;525;0.08;21.60;26.40;0.07;1.64;239600;0.77;398.46
UNO_515122C0;2015/02/11 22:47:04;526;526;0.08;21.70;26.50;0.07;1.83;112409;0.36;188.13
UNO_515122C0;2015/02/11 22:47:35;527;527;0.08;21.60;26.50;0.08;1.99;767113;2.50;1291.79
UNO_515122C0;2015/02/11 22:48:06;528;528;0.08;21.60;26.50;0.07;0.97;150702;0.49;256.14
UNO_515122C0;2015/02/11 22:48:37;529;529;0.08;21.60;26.50;0.07;1.26;471496;1.56;807.84
UNO_515122C0;2015/02/11 22:49:08;530;530;0.08;21.50;26.60;0.07;1.13;953645;3.13;1623.96
UNO_515122C0;2015/02/11 22:49:39;531;531;0.08;21.60;26.60;0.08;2.01;1215683;3.97;2074.15
UNO_515122C0;2015/02/11 22:50:11;532;532;0.08;21.60;26.60;0.07;2.10;574087;1.85;956.69
UNO_515122C0;2015/02/11 22:50:42;533;533;0.08;21.60;26.60;0.07;0.85;200046;0.66;344.28
UNO_515122C0;2015/02/11 22:51:13;534;534;0.08;21.60;26.60;0.07;2.14;238745;0.77;399.40
UNO_515122C0;2015/02/11 22:51:44;535;535;0.08;21.60;26.60;0.07;2.13;215608;0.71;367.51
UNO_515122C0;2015/02/11 22:52:15;536;536;0.08;21.60;26.60;0.07;2.11;398667;1.32;682.97
UNO_515122C0;2015/02/11 22:52:46;537;537;0.08;21.60;26.60;0.07;2.11;312725;1.01;520.65
UNO_515122C0;2015/02/11 22:53:17;538;538;0.08;21.60;26.70;0.07;0.89;759156;2.50;1296.05
UNO_515122C0;2015/02/11 22:53:49;539;539;0.08;21.60;26.70;0.07;1.01;172562;0.56;289.22
UNO_515122C0;2015/02/11 22:54:20;540;540;0.08;21.50;26.80;0.07;1.96;317107;1.03;531.96
UNO_515122C0;2015/02/11 22:54:51;541;541;0.08;21.50;26.90;0.07;1.33;277354;0.91;471.62
UNO_515122C0;2015/02/11 22:55:23;542;542;0.08;21.40;26.70;0.07;0.87;27085;0.09;46.38
UNO_515122C0;2015/02/11 22:55:54;543;543;0.08;21.50;26.80;0.07;0.84;217252;0.71;369.57
UNO_515122C0;2015/02/11 22:56:25;544;544;0.08;21.40;26.70;0.07;2.08;0;0.00;0.62
UNO_515122C0;2015/02/11 22:56:57;545;545;0.08;21.40;26.60;0.08;2.14;61861;0.20;103.62
UNO_515122C0;2015/02/11 22:57:27;546;546;0.08;21.40;26.60;0.07;1.30;188106;0.63;325.21
UNO_515122C0;2015/02/11 22:57:58;547;547;0.08;21.40;26.60;0.09;1.67;320807;1.06;549.60
UNO_515122C0;2015/02/11 22:58:29;548;548;0.08;21.40;26.70;0.08;1.83;369121;1.23;634.98
UNO_515122C0;2015/02/11 22:59:00;549;549;0.08;21.40;26.80;0.07;1.51;177020;0.58;300.25
UNO_515122C0;2015/02/11 22:59:31;550;550;0.08;21.40;26.70;0.07;2.10;183224;0.61;316.89
UNO_515122C0;2015/02/11 23:00:02;551;551;0.08;21.40;26.70;0.07;1.98;234894;0.77;398.33
UNO_515122C0;2015/02/11 23:00:32;552;552;0.08;21.40;26.80;0.07;1.06;126477;0.42;217.69
UNO_515122C0;2015/02/11 23:01:04;553;553;0.08;21.40;26.80;0.07;1.25;361523;1.16;602.17
UNO_515122C0;2015/02/11 23:01:35;554;554;0.08;21.40;26.80;0.07;1.95;146706;0.49;253.35
UNO_515122C0;2015/02/11 23:02:05;555;555;0.08;21.40;26.80;0.07;2.08;66476;0.22;114.46
UNO_515122C0;2015/02/11 23:02:37;556;556;0.08;21.40;26.80;0.07;0.91;37985;0.12;64.73
UNO_515122C0;2015/02/11 23:03:08;557;557;0.08;21.30;26.80;0.07;1.39;182700;0.60;313.20
UNO_515122C0;2015/02/11 23:03:38;558;558;0.08;21.30;26.90;0.08;1.90;89090;0.29;153.52
UNO_515122C0;2015/02/11 23:04:09;559;559;0.08;21.30;26.80;0.07;0.90;811230;2.66;1375.78
