UNO_515122C0;2015/01/23 10:51:53;0;sampleID;MQ2;DHT22 Temp(C);DHT22 HR;MQ9;HCHO;Lowpulse;ratio;Concentration
UNO_515122C0;2015/01/23 10:52:24;1;1;0.12;22.20;33.50;0.08;0.76;4500370;14.87;10508.89
UNO_515122C0;2015/01/23 10:52:55;2;2;0.12;22.10;33.40;0.08;0.65;3692145;12.06;7644.58
UNO_515122C0;2015/01/23 10:53:26;3;3;0.12;22.20;33.40;0.08;0.65;4533307;14.78;10411.95
UNO_515122C0;2015/01/23 10:53:57;4;4;0.12;22.20;33.50;0.08;0.62;4125794;13.72;9258.90
UNO_515122C0;2015/01/23 10:54:27;5;5;0.12;22.20;33.50;0.08;2.30;4329870;14.38;9968.77
UNO_515122C0;2015/01/23 10:54:58;6;6;0.12;22.20;33.50;0.08;0.63;4226939;14.05;9602.36
UNO_515122C0;2015/01/23 10:55:28;7;7;0.12;22.30;33.60;0.08;1.72;3982404;13.27;8802.11
UNO_515122C0;2015/01/23 10:55:59;8;8;0.12;22.30;33.60;0.08;0.64;4701581;15.63;11400.39
UNO_515122C0;2015/01/23 10:56:30;9;9;0.12;22.30;33.60;0.08;1.99;4320863;14.33;9911.17
UNO_515122C0;2015/01/23 10:57:00;10;10;0.12;22.30;33.60;0.08;0.85;4565748;15.21;10906.11
UNO_515122C0;2015/01/23 10:57:32;11;11;0.12;22.30;33.60;0.08;0.87;4607963;14.98;10640.06
UNO_515122C0;2015/01/23 10:58:03;12;12;0.12;22.30;33.70;0.08;1.20;4709210;15.38;11105.40
UNO_515122C0;2015/01/23 10:58:34;13;13;0.12;22.30;33.60;0.08;1.29;5004072;16.29;12217.20
UNO_515122C0;2015/01/23 10:59:05;14;14;0.12;22.30;33.70;0.08;1.32;4775198;15.83;11641.87
UNO_515122C0;2015/01/23 10:59:35;15;15;0.12;22.40;33.70;0.08;0.60;4508773;14.99;10651.53
UNO_515122C0;2015/01/23 11:00:06;16;16;0.13;22.30;33.60;0.08;0.67;3467804;11.40;7064.58
UNO_515122C0;2015/01/23 11:00:37;17;17;0.14;22.40;32.90;0.09;1.69;4331744;14.39;9973.48
UNO_515122C0;2015/01/23 11:01:07;18;18;0.14;22.40;32.80;0.09;1.38;5879743;19.56;16950.95
UNO_515122C0;2015/01/23 11:01:38;19;19;0.15;22.40;32.90;0.10;1.60;4493964;14.95;10598.51
UNO_515122C0;2015/01/23 11:02:09;20;20;0.16;22.40;33.00;0.11;1.23;4499799;14.97;10618.44
UNO_515122C0;2015/01/23 11:02:39;21;21;0.17;22.40;32.90;0.11;2.16;3953177;13.14;8674.69
UNO_515122C0;2015/01/23 11:03:10;22;22;0.17;22.40;32.90;0.12;0.85;3679494;12.24;7816.72
UNO_515122C0;2015/01/23 11:03:40;23;23;0.18;22.40;33.00;0.13;2.03;3999372;13.30;8833.43
UNO_515122C0;2015/01/23 11:04:12;24;24;0.19;22.50;33.10;0.14;1.66;4509364;14.73;10346.18
UNO_515122C0;2015/01/23 11:04:42;25;25;0.19;22.50;33.10;0.15;1.72;4187879;13.93;9481.05
UNO_515122C0;2015/01/23 11:05:13;26;26;0.20;22.50;33.20;0.15;2.24;4938015;16.39;12351.52
UNO_515122C0;2015/01/23 11:05:43;27;27;0.21;22.50;33.20;0.16;1.60;4793143;15.95;11792.07
UNO_515122C0;2015/01/23 11:06:14;28;28;0.21;22.50;33.20;0.17;1.74;5092029;16.91;13025.04
UNO_515122C0;2015/01/23 11:06:45;29;29;0.22;22.50;33.30;0.17;2.35;4900426;16.32;12256.38
UNO_515122C0;2015/01/23 11:07:15;30;30;0.22;22.50;33.30;0.18;2.12;4175915;13.86;9411.54
UNO_515122C0;2015/01/23 11:07:46;31;31;0.23;22.50;33.30;0.19;1.67;5163589;17.20;13412.14
UNO_515122C0;2015/01/23 11:08:17;32;32;0.23;22.50;33.30;0.19;2.01;5428592;18.03;14594.05
UNO_515122C0;2015/01/23 11:08:47;33;33;0.24;22.50;33.40;0.20;1.50;6018072;20.03;17726.00
UNO_515122C0;2015/01/23 11:09:18;34;34;0.24;22.50;33.40;0.20;0.98;5704523;18.86;15836.16
UNO_515122C0;2015/01/23 11:09:49;35;35;0.25;22.50;33.40;0.21;1.27;5517978;18.14;14749.78
UNO_515122C0;2015/01/23 11:10:20;36;36;0.25;22.50;33.40;0.21;2.06;4593017;15.27;10971.39
UNO_515122C0;2015/01/23 11:10:50;37;37;0.26;22.50;33.50;0.22;0.70;4772269;15.86;11675.77
UNO_515122C0;2015/01/23 11:11:21;38;38;0.26;22.60;33.50;0.22;1.83;4804982;16.01;11861.46
UNO_515122C0;2015/01/23 11:11:51;39;39;0.27;22.60;33.50;0.22;1.72;5391926;17.93;14450.19
UNO_515122C0;2015/01/23 11:12:22;40;40;0.28;22.60;33.50;0.22;2.42;5814013;19.31;16540.85
UNO_515122C0;2015/01/23 11:12:53;41;41;0.28;22.60;33.50;0.23;1.03;5001508;16.61;12632.72
UNO_515122C0;2015/01/23 11:13:23;42;42;0.29;22.60;33.60;0.23;0.73;4343439;14.47;10064.66
UNO_515122C0;2015/01/23 11:13:54;43;43;0.29;22.60;33.60;0.24;1.60;4263672;14.16;9728.85
UNO_515122C0;2015/01/23 11:14:24;44;44;0.29;22.60;33.60;0.24;0.69;3950005;13.15;8686.33
UNO_515122C0;2015/01/23 11:14:56;45;45;0.30;22.60;33.60;0.24;1.29;5680004;18.47;15243.80
UNO_515122C0;2015/01/23 11:15:27;46;46;0.31;22.60;33.70;0.25;0.73;5665235;18.51;15294.79
UNO_515122C0;2015/01/23 11:15:57;47;47;0.31;22.60;33.70;0.25;1.43;5268288;17.55;13896.24
UNO_515122C0;2015/01/23 11:16:28;48;48;0.31;22.60;33.70;0.25;1.87;5455180;18.12;14725.76
UNO_515122C0;2015/01/23 11:16:59;49;49;0.32;22.60;33.70;0.25;1.80;5679022;18.92;15923.80
UNO_515122C0;2015/01/23 11:17:30;50;50;0.32;22.60;33.70;0.26;2.12;5389905;17.66;14054.25
UNO_515122C0;2015/01/23 11:18:01;51;51;0.32;22.60;33.80;0.26;1.86;5469921;17.61;13985.34
UNO_515122C0;2015/01/23 11:18:32;52;52;0.33;22.60;33.80;0.26;0.80;5170967;17.18;13394.92
UNO_515122C0;2015/01/23 11:19:02;53;53;0.33;22.60;33.80;0.26;1.43;4744352;15.79;11591.65
UNO_515122C0;2015/01/23 11:19:33;54;54;0.34;22.60;33.80;0.27;1.30;5393387;17.94;14457.22
UNO_515122C0;2015/01/23 11:20:04;55;55;0.34;22.60;33.80;0.26;0.70;5757909;18.91;15905.46
UNO_515122C0;2015/01/23 11:20:35;56;56;0.34;22.60;33.80;0.27;1.48;4971614;16.50;12481.74
UNO_515122C0;2015/01/23 11:21:05;57;57;0.34;22.60;33.80;0.27;1.60;5653887;18.81;15758.98
UNO_515122C0;2015/01/23 11:21:36;58;58;0.35;22.60;33.80;0.27;1.68;4958307;16.51;12504.00
UNO_515122C0;2015/01/23 11:22:06;59;59;0.35;22.60;33.80;0.27;0.72;5206321;17.31;13564.58
UNO_515122C0;2015/01/23 11:22:37;60;60;0.35;22.60;33.80;0.28;2.43;5721392;19.06;16153.74
UNO_515122C0;2015/01/23 11:23:08;61;61;0.36;22.60;33.90;0.28;2.10;6527449;21.23;19847.07
UNO_515122C0;2015/01/23 11:23:39;62;62;0.36;22.60;33.90;0.28;2.30;4779918;15.92;11754.67
UNO_515122C0;2015/01/23 11:24:09;63;63;0.36;22.60;33.90;0.28;0.82;5037382;16.77;12843.23
UNO_515122C0;2015/01/23 11:24:40;64;64;0.36;22.60;33.90;0.28;1.66;4573856;15.23;10928.20
UNO_515122C0;2015/01/23 11:25:11;65;65;0.37;22.70;34.00;0.28;0.85;4238403;14.06;9622.03
UNO_515122C0;2015/01/23 11:25:42;66;66;0.37;22.60;33.90;0.28;2.38;5609246;18.32;15016.14
UNO_515122C0;2015/01/23 11:26:12;67;67;0.37;22.60;34.00;0.29;2.08;5085510;16.90;13018.62
UNO_515122C0;2015/01/23 11:26:43;68;68;0.38;22.60;34.00;0.29;1.38;6013158;19.94;17579.84
UNO_515122C0;2015/01/23 11:27:14;69;69;0.38;22.70;34.10;0.29;0.98;4619257;15.30;11002.77
UNO_515122C0;2015/01/23 11:27:45;70;70;0.38;22.60;34.00;0.29;1.07;5326114;17.51;13848.22
UNO_515122C0;2015/01/23 11:28:15;71;71;0.38;22.70;34.20;0.29;1.52;5603973;18.64;15495.55
UNO_515122C0;2015/01/23 11:28:46;72;72;0.38;22.70;34.20;0.29;0.80;5328403;17.74;14166.61
UNO_515122C0;2015/01/23 11:29:17;73;73;0.38;22.70;34.20;0.29;1.98;5690615;18.89;15878.19
UNO_515122C0;2015/01/23 11:29:47;74;74;0.38;22.70;34.20;0.28;1.84;5698231;18.97;16006.88
UNO_515122C0;2015/01/23 11:30:18;75;75;0.38;22.70;34.20;0.28;0.70;6287022;20.92;19291.71
UNO_515122C0;2015/01/23 11:30:48;76;76;0.38;22.70;34.20;0.28;1.71;5862939;19.50;16846.08
UNO_515122C0;2015/01/23 11:31:19;77;77;0.37;22.70;34.20;0.28;2.35;5603151;18.64;15497.04
UNO_515122C0;2015/01/23 11:31:50;78;78;0.37;22.70;34.30;0.27;2.20;6051326;20.08;17818.41
UNO_515122C0;2015/01/23 11:32:20;79;79;0.37;22.70;34.20;0.27;1.72;5835241;19.37;16640.71
UNO_515122C0;2015/01/23 11:32:51;80;80;0.37;22.70;34.30;0.27;2.43;5575584;18.48;15259.23
UNO_515122C0;2015/01/23 11:33:22;81;81;0.37;22.70;34.30;0.27;2.33;5551150;18.21;14858.33
UNO_515122C0;2015/01/23 11:33:53;82;82;0.37;22.70;34.30;0.27;1.09;5417234;18.00;14545.26
UNO_515122C0;2015/01/23 11:34:23;83;83;0.37;22.70;34.40;0.27;2.39;5275430;17.45;13765.40
UNO_515122C0;2015/01/23 11:34:54;84;84;0.37;22.70;34.30;0.27;2.36;5050305;16.78;12859.47
UNO_515122C0;2015/01/23 11:35:25;85;85;0.37;22.70;34.40;0.26;1.82;5474261;17.97;14501.38
UNO_515122C0;2015/01/23 11:35:56;86;86;0.37;22.60;34.30;0.26;1.92;5224209;17.41;13701.96
UNO_515122C0;2015/01/23 11:36:26;87;87;0.37;22.70;34.40;0.26;2.16;6161916;20.44;18441.81
UNO_515122C0;2015/01/23 11:36:57;88;88;0.36;22.70;34.40;0.26;1.96;4705364;15.37;11089.94
UNO_515122C0;2015/01/23 11:37:28;89;89;0.36;22.70;34.40;0.26;0.69;5678284;18.81;15756.76
UNO_515122C0;2015/01/23 11:37:59;90;90;0.36;22.70;34.40;0.26;2.30;4993379;16.61;12630.60
UNO_515122C0;2015/01/23 11:38:29;91;91;0.36;22.70;34.50;0.25;1.51;5436634;18.09;14670.73
UNO_515122C0;2015/01/23 11:39:01;92;92;0.36;22.60;34.40;0.25;1.65;5399650;17.65;14037.27
UNO_515122C0;2015/01/23 11:39:31;93;93;0.36;22.70;34.50;0.25;1.10;5354220;17.71;14127.87
UNO_515122C0;2015/01/23 11:40:02;94;94;0.36;22.70;34.50;0.25;1.98;5213382;17.13;13322.56
UNO_515122C0;2015/01/23 11:40:33;95;95;0.36;22.70;34.50;0.25;2.37;5091950;16.87;12968.69
UNO_515122C0;2015/01/23 11:41:04;96;96;0.36;22.60;34.40;0.25;2.29;5053785;16.74;12802.03
UNO_515122C0;2015/01/23 11:41:35;97;97;0.35;22.70;34.60;0.25;1.40;5346152;17.55;13896.87
UNO_515122C0;2015/01/23 11:42:06;98;98;0.35;22.70;34.60;0.25;1.26;5353072;17.69;14101.71
UNO_515122C0;2015/01/23 11:42:36;99;99;0.35;22.70;34.60;0.24;0.80;5828543;19.15;16282.36
UNO_515122C0;2015/01/23 11:43:07;100;100;0.35;22.70;34.60;0.24;1.22;4460392;14.87;10504.46
UNO_515122C0;2015/01/23 11:43:38;101;101;0.35;22.70;34.60;0.24;1.56;4713794;15.66;11433.74
UNO_515122C0;2015/01/23 11:44:08;102;102;0.35;22.60;34.50;0.24;2.36;5090828;16.89;13004.00
UNO_515122C0;2015/01/23 11:44:39;103;103;0.35;22.70;34.60;0.24;1.78;5194050;16.98;13115.55
UNO_515122C0;2015/01/23 11:45:10;104;104;0.35;22.60;34.60;0.24;0.91;5992504;19.87;17455.12
UNO_515122C0;2015/01/23 11:45:41;105;105;0.35;22.70;34.60;0.23;1.14;4508214;14.75;10372.83
UNO_515122C0;2015/01/23 11:46:12;106;106;0.34;22.70;34.60;0.23;2.33;5625236;18.71;15602.72
UNO_515122C0;2015/01/23 11:46:43;107;107;0.34;22.70;34.70;0.23;1.66;4518062;15.01;10670.95
UNO_515122C0;2015/01/23 11:47:13;108;108;0.34;22.60;34.60;0.23;0.78;4169687;13.84;9388.91
UNO_515122C0;2015/01/23 11:47:44;109;109;0.34;22.60;34.60;0.23;0.84;3951446;13.17;8700.22
UNO_515122C0;2015/01/23 11:48:14;110;110;0.34;22.70;34.70;0.23;1.64;4254021;14.16;9723.72
UNO_515122C0;2015/01/23 11:48:45;111;111;0.34;22.70;34.70;0.23;1.24;4987112;16.58;12584.78
UNO_515122C0;2015/01/23 11:49:16;112;112;0.34;22.60;34.60;0.23;1.50;3663183;12.17;7750.46
UNO_515122C0;2015/01/23 11:49:46;113;113;0.34;22.60;34.60;0.23;0.86;4093811;13.64;9174.30
UNO_515122C0;2015/01/23 11:50:17;114;114;0.34;22.60;34.70;0.23;1.85;3687565;12.26;7832.46
UNO_515122C0;2015/01/23 11:50:48;115;115;0.33;22.60;34.70;0.22;1.79;4340076;14.33;9908.62
UNO_515122C0;2015/01/23 11:51:19;116;116;0.33;22.60;34.70;0.22;1.03;3989589;13.01;8547.64
UNO_515122C0;2015/01/23 11:51:49;117;117;0.33;22.60;34.70;0.22;0.68;4421724;14.70;10318.61
UNO_515122C0;2015/01/23 11:52:20;118;118;0.33;22.60;34.70;0.22;1.80;4373948;14.35;9929.82
UNO_515122C0;2015/01/23 11:52:51;119;119;0.33;22.60;34.70;0.22;2.01;3841199;12.79;8334.88
UNO_515122C0;2015/01/23 11:53:22;120;120;0.33;22.60;34.70;0.22;0.80;3589868;11.95;7545.43
UNO_515122C0;2015/01/23 11:53:52;121;121;0.33;22.70;34.80;0.22;2.35;3394831;11.28;6962.45
UNO_515122C0;2015/01/23 11:54:23;122;122;0.33;22.60;34.80;0.22;0.70;4476600;14.91;10549.54
UNO_515122C0;2015/01/23 11:54:53;123;123;0.33;22.60;34.80;0.22;2.27;3434388;11.42;7079.91
UNO_515122C0;2015/01/23 11:55:24;124;124;0.33;22.60;34.80;0.22;1.70;4350738;14.45;10036.35
UNO_515122C0;2015/01/23 11:55:55;125;125;0.33;22.60;34.80;0.22;1.69;3990522;13.28;8809.25
UNO_515122C0;2015/01/23 11:56:25;126;126;0.33;22.60;34.80;0.22;0.65;3622716;11.97;7571.40
UNO_515122C0;2015/01/23 11:56:56;127;127;0.33;22.60;34.80;0.22;1.46;3309868;10.88;6624.09
UNO_515122C0;2015/01/23 11:57:27;128;128;0.33;22.60;34.90;0.22;1.76;4020365;13.36;8897.36
UNO_515122C0;2015/01/23 11:57:58;129;129;0.32;22.60;34.90;0.22;1.32;3677726;12.23;7807.18
UNO_515122C0;2015/01/23 11:58:29;130;130;0.32;22.60;34.90;0.22;2.21;4009500;13.10;8629.55
UNO_515122C0;2015/01/23 11:58:59;131;131;0.32;22.60;34.90;0.22;2.11;3898910;12.94;8475.14
UNO_515122C0;2015/01/23 11:59:30;132;132;0.32;22.60;34.90;0.21;1.52;4753224;15.83;11640.70
UNO_515122C0;2015/01/23 12:00:01;133;133;0.32;22.60;34.90;0.21;1.67;4000070;13.32;8850.87
UNO_515122C0;2015/01/23 12:00:31;134;134;0.32;22.60;34.90;0.21;1.73;3131686;10.40;6236.44
UNO_515122C0;2015/01/23 12:01:03;135;135;0.32;22.60;34.90;0.21;0.95;3688058;11.94;7539.16
UNO_515122C0;2015/01/23 12:01:33;136;136;0.32;22.60;35.00;0.21;0.74;2769831;9.21;5325.98
UNO_515122C0;2015/01/23 12:02:04;137;137;0.32;22.60;35.00;0.21;2.26;2116757;6.96;3804.91
UNO_515122C0;2015/01/23 12:02:35;138;138;0.32;22.60;35.00;0.21;1.02;2314278;7.67;4260.50
UNO_515122C0;2015/01/23 12:03:06;139;139;0.32;22.60;35.00;0.21;1.90;2478975;8.21;4624.18
UNO_515122C0;2015/01/23 12:03:37;140;140;0.32;22.60;35.00;0.21;0.94;2622017;8.62;4906.18
UNO_515122C0;2015/01/23 12:04:07;141;141;0.32;22.60;35.00;0.21;1.45;2708360;9.01;5179.00
UNO_515122C0;2015/01/23 12:04:38;142;142;0.31;22.60;35.00;0.21;1.53;2229686;7.42;4098.65
UNO_515122C0;2015/01/23 12:05:09;143;143;0.31;22.60;35.00;0.21;1.95;2798354;9.26;5366.73
UNO_515122C0;2015/01/23 12:05:39;144;144;0.31;22.60;35.10;0.21;1.82;2741681;9.08;5232.56
UNO_515122C0;2015/01/23 12:06:10;145;145;0.31;22.60;35.10;0.20;1.36;2054941;6.75;3677.10
UNO_515122C0;2015/01/23 12:06:41;146;146;0.31;22.60;35.10;0.20;1.01;2551727;8.42;4767.51
UNO_515122C0;2015/01/23 12:07:12;147;147;0.31;22.60;35.10;0.20;1.03;1513556;5.04;2663.05
UNO_515122C0;2015/01/23 12:07:42;148;148;0.31;22.60;35.10;0.20;2.30;1315634;4.37;2294.65
UNO_515122C0;2015/01/23 12:08:13;149;149;0.31;22.60;35.10;0.20;1.34;1868212;6.22;3354.15
UNO_515122C0;2015/01/23 12:08:43;150;150;0.31;22.60;35.10;0.20;1.31;2117148;7.03;3851.61
UNO_515122C0;2015/01/23 12:09:14;151;151;0.31;22.60;35.10;0.20;1.44;1769639;5.81;3110.91
UNO_515122C0;2015/01/23 12:09:45;152;152;0.31;22.60;35.10;0.20;1.51;2171234;7.17;3937.36
UNO_515122C0;2015/01/23 12:10:16;153;153;0.31;22.60;35.10;0.20;1.08;2059868;6.85;3740.44
UNO_515122C0;2015/01/23 12:10:46;154;154;0.31;22.60;35.20;0.20;2.14;2062797;6.86;3743.81
UNO_515122C0;2015/01/23 12:11:17;155;155;0.30;22.50;35.10;0.20;2.37;2970258;9.88;5826.48
UNO_515122C0;2015/01/23 12:11:48;156;156;0.30;22.50;35.20;0.20;2.08;2115682;6.95;3802.99
UNO_515122C0;2015/01/23 12:12:19;157;157;0.30;22.60;35.20;0.20;0.97;2458595;8.02;4492.42
UNO_515122C0;2015/01/23 12:12:50;158;158;0.30;22.50;35.20;0.20;0.69;2383836;7.93;4430.81
UNO_515122C0;2015/01/23 12:13:20;159;159;0.30;22.50;35.20;0.20;0.70;2415513;8.03;4499.87
UNO_515122C0;2015/01/23 12:13:51;160;160;0.30;22.50;35.20;0.19;1.97;2317185;7.71;4290.15
UNO_515122C0;2015/01/23 12:14:22;161;161;0.30;22.50;35.20;0.20;1.54;1517597;5.04;2668.38
UNO_515122C0;2015/01/23 12:14:53;162;162;0.30;22.50;35.20;0.19;1.19;2007870;6.55;3554.08
UNO_515122C0;2015/01/23 12:15:23;163;163;0.30;22.50;35.20;0.19;1.11;1879890;6.25;3373.02
UNO_515122C0;2015/01/23 12:15:54;164;164;0.30;22.50;35.20;0.19;1.41;2295303;7.63;4235.71
UNO_515122C0;2015/01/23 12:16:25;165;165;0.30;22.50;35.30;0.19;2.07;2473034;8.21;4622.08
UNO_515122C0;2015/01/23 12:16:55;166;166;0.30;22.50;35.20;0.19;1.55;3511478;11.61;7248.48
UNO_515122C0;2015/01/23 12:17:26;167;167;0.29;22.50;35.30;0.19;0.92;2456008;8.07;4526.37
UNO_515122C0;2015/01/23 12:17:58;168;168;0.29;22.50;35.30;0.19;1.38;1107409;3.59;1867.29
UNO_515122C0;2015/01/23 12:18:29;169;169;0.29;22.50;35.30;0.19;0.82;589261;1.94;1001.15
UNO_515122C0;2015/01/23 12:18:59;170;170;0.29;22.50;35.30;0.19;0.92;1169029;3.89;2030.40
UNO_515122C0;2015/01/23 12:19:30;171;171;0.29;22.50;35.30;0.19;1.44;1052459;3.50;1820.69
UNO_515122C0;2015/01/23 12:20:01;172;172;0.29;22.50;35.30;0.19;1.09;760526;2.53;1309.37
UNO_515122C0;2015/01/23 12:20:32;173;173;0.29;22.50;35.30;0.19;1.63;938283;3.06;1587.01
UNO_515122C0;2015/01/23 12:21:03;174;174;0.29;22.50;35.30;0.19;1.02;649120;2.12;1095.09
UNO_515122C0;2015/01/23 12:21:34;175;175;0.29;22.50;35.40;0.19;2.06;594318;1.98;1022.09
UNO_515122C0;2015/01/23 12:22:05;176;176;0.29;22.50;35.30;0.19;1.01;815126;2.69;1393.06
UNO_515122C0;2015/01/23 12:22:36;177;177;0.29;22.40;35.30;0.19;0.64;509259;1.66;858.86
UNO_515122C0;2015/01/23 12:23:06;178;178;0.29;22.40;35.30;0.18;2.34;546571;1.82;939.82
UNO_515122C0;2015/01/23 12:23:37;179;179;0.29;22.50;35.40;0.18;2.40;526321;1.75;905.04
UNO_515122C0;2015/01/23 12:24:08;180;180;0.28;22.50;35.40;0.18;1.41;954153;3.17;1647.91
UNO_515122C0;2015/01/23 12:24:38;181;181;0.29;22.40;35.30;0.18;1.68;822869;2.70;1400.36
UNO_515122C0;2015/01/23 12:25:09;182;182;0.29;22.40;35.30;0.18;1.26;648674;2.16;1116.10
UNO_515122C0;2015/01/23 12:25:40;183;183;0.28;22.40;35.40;0.18;0.70;1379612;4.59;2412.54
UNO_515122C0;2015/01/23 12:26:10;184;184;0.28;22.40;35.40;0.18;1.36;2011632;6.69;3639.84
UNO_515122C0;2015/01/23 12:26:41;185;185;0.28;22.50;35.40;0.18;1.06;2250316;7.43;4107.99
UNO_515122C0;2015/01/23 12:27:13;186;186;0.28;22.50;35.40;0.18;1.71;57756;0.19;96.82
UNO_515122C0;2015/01/23 12:27:44;187;187;0.28;22.40;35.30;0.18;0.80;1663089;5.51;2933.42
UNO_515122C0;2015/01/23 12:28:14;188;188;0.28;22.40;35.40;0.18;2.23;1159273;3.86;2012.25
UNO_515122C0;2015/01/23 12:28:46;189;189;0.28;22.40;35.30;0.18;2.39;2363093;7.61;4223.41
UNO_515122C0;2015/01/23 12:29:16;190;190;0.28;22.40;35.30;0.18;2.27;1225967;4.08;2134.94
UNO_515122C0;2015/01/23 12:29:47;191;191;0.28;22.40;35.30;0.18;0.66;1573235;5.23;2770.96
UNO_515122C0;2015/01/23 12:30:18;192;192;0.28;22.40;35.40;0.18;1.89;1594338;5.31;2818.07
UNO_515122C0;2015/01/23 12:30:48;193;193;0.28;22.50;35.40;0.18;0.65;1554544;5.17;2741.86
UNO_515122C0;2015/01/23 12:31:19;194;194;0.28;22.40;35.40;0.18;1.49;2187541;7.21;3967.65
UNO_515122C0;2015/01/23 12:31:50;195;195;0.28;22.40;35.40;0.18;1.69;1893305;6.22;3354.92
UNO_515122C0;2015/01/23 12:32:21;196;196;0.28;22.40;35.40;0.17;2.29;1570568;5.08;2688.98
UNO_515122C0;2015/01/23 12:32:53;197;197;0.27;22.50;35.50;0.17;0.70;2387148;7.68;4271.56
UNO_515122C0;2015/01/23 12:33:24;198;198;0.27;22.40;35.40;0.18;0.76;1899740;6.32;3414.34
UNO_515122C0;2015/01/23 12:33:55;199;199;0.27;22.40;35.40;0.17;1.93;2213466;7.22;3969.80
UNO_515122C0;2015/01/23 12:34:25;200;200;0.27;22.40;35.40;0.17;0.66;2532328;8.41;4759.73
UNO_515122C0;2015/01/23 12:34:56;201;201;0.27;22.40;35.40;0.17;1.74;2613988;8.70;4960.91
UNO_515122C0;2015/01/23 12:35:27;202;202;0.27;22.40;35.50;0.17;1.91;2969431;9.88;5829.66
UNO_515122C0;2015/01/23 12:35:57;203;203;0.27;22.40;35.50;0.17;1.66;3000354;9.99;5909.69
UNO_515122C0;2015/01/23 12:36:28;204;204;0.27;22.40;35.50;0.17;1.67;2313214;7.69;4277.93
UNO_515122C0;2015/01/23 12:36:58;205;205;0.27;22.40;35.50;0.17;1.62;2481859;8.24;4645.75
UNO_515122C0;2015/01/23 12:37:29;206;206;0.27;22.40;35.50;0.17;0.72;3067802;10.21;6082.06
UNO_515122C0;2015/01/23 12:38:00;207;207;0.27;22.40;35.50;0.17;2.26;2161109;7.19;3953.54
UNO_515122C0;2015/01/23 12:38:30;208;208;0.27;22.30;35.50;0.17;2.15;1943320;6.47;3502.80
UNO_515122C0;2015/01/23 12:39:01;209;209;0.27;22.40;35.50;0.17;0.65;1622991;5.38;2860.66
UNO_515122C0;2015/01/23 12:39:32;210;210;0.27;22.40;35.50;0.17;2.15;1906724;6.24;3362.21
UNO_515122C0;2015/01/23 12:40:03;211;211;0.27;22.40;35.50;0.17;2.02;1655842;5.39;2865.34
UNO_515122C0;2015/01/23 12:40:34;212;212;0.27;22.30;35.60;0.17;0.65;1428898;4.72;2486.32
UNO_515122C0;2015/01/23 12:41:05;213;213;0.26;22.30;35.60;0.17;1.46;1871626;6.14;3304.73
UNO_515122C0;2015/01/23 12:41:36;214;214;0.26;22.40;35.60;0.17;1.44;1741063;5.76;3077.04
UNO_515122C0;2015/01/23 12:42:07;215;215;0.26;22.40;35.60;0.17;1.78;1083178;3.49;1817.07
UNO_515122C0;2015/01/23 12:42:38;216;216;0.26;22.40;35.60;0.17;1.17;968503;3.22;1671.31
UNO_515122C0;2015/01/23 12:43:09;217;217;0.26;22.40;35.60;0.17;0.65;1198350;3.99;2085.22
UNO_515122C0;2015/01/23 12:43:39;218;218;0.26;22.40;35.60;0.17;1.66;1317797;4.38;2296.92
UNO_515122C0;2015/01/23 12:44:10;219;219;0.26;22.40;35.60;0.17;1.91;1891229;6.29;3393.72
UNO_515122C0;2015/01/23 12:44:40;220;220;0.26;22.30;35.60;0.17;1.51;1851030;6.16;3317.01
UNO_515122C0;2015/01/23 12:45:11;221;221;0.26;22.30;35.60;0.16;2.29;1750526;5.83;3119.11
UNO_515122C0;2015/01/23 12:45:42;222;222;0.26;22.30;35.70;0.17;2.28;1780339;5.91;3167.83
UNO_515122C0;2015/01/23 12:46:12;223;223;0.26;22.30;35.60;0.16;2.28;2142900;7.12;3908.75
UNO_515122C0;2015/01/23 12:46:43;224;224;0.26;22.30;35.70;0.16;1.94;1773139;5.91;3167.04
UNO_515122C0;2015/01/23 12:47:13;225;225;0.26;22.30;35.70;0.16;1.69;1899079;6.31;3405.66
UNO_515122C0;2015/01/23 12:47:44;226;226;0.26;22.30;35.70;0.16;0.84;1746305;5.82;3114.04
UNO_515122C0;2015/01/23 12:48:15;227;227;0.26;22.30;35.70;0.16;2.04;918607;3.05;1583.40
UNO_515122C0;2015/01/23 12:48:45;228;228;0.26;22.30;35.70;0.16;1.37;871026;2.89;1500.12
UNO_515122C0;2015/01/23 12:49:17;229;229;0.26;22.30;35.70;0.16;1.68;1245898;4.04;2113.00
UNO_515122C0;2015/01/23 12:49:48;230;230;0.26;22.30;35.70;0.16;0.62;1013379;3.33;1729.82
UNO_515122C0;2015/01/23 12:50:18;231;231;0.26;22.30;35.70;0.16;0.93;1017142;3.38;1758.72
UNO_515122C0;2015/01/23 12:50:49;232;232;0.26;22.30;35.70;0.16;2.29;1850588;6.16;3316.01
UNO_515122C0;2015/01/23 12:51:19;233;233;0.25;22.30;35.70;0.16;2.25;1390057;4.62;2431.90
UNO_515122C0;2015/01/23 12:51:50;234;234;0.25;22.30;35.70;0.16;2.30;1201787;4.00;2088.75
UNO_515122C0;2015/01/23 12:52:21;235;235;0.25;22.30;35.70;0.16;2.29;1444559;4.80;2533.49
UNO_515122C0;2015/01/23 12:52:51;236;236;0.25;22.20;35.70;0.16;1.46;974764;3.24;1681.53
